AdjChg,2025-03-19T05:30:20.296983,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Full,Down
AdjChg,2025-03-19T05:30:20.296983,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Full,Down
IF_INTERFACE_DOWN,2025-03-19T05:30:20.297136,FE80::800:901:46E:1A46,IPv6,0.0.0.1
IF_INTERFACE_DOWN,2025-03-19T05:30:20.297136,FE80::800:901:46E:1A46,IPv6,0.0.0.1
AdjChg,2025-03-19T05:30:20.522226,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Full,Down
AdjChg,2025-03-19T05:30:20.522226,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Full,Down
IF_INTERFACE_DOWN,2025-03-19T05:30:20.522438,FE80::800:901:419:BDB1,IPv6,0.0.0.1
IF_INTERFACE_DOWN,2025-03-19T05:30:20.522438,FE80::800:901:419:BDB1,IPv6,0.0.0.1
AdjChg,2025-03-19T05:30:24.491575,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Full,Down
IF_INTERFACE_DOWN,2025-03-19T05:30:24.491743,192.168.100.2,IPv4,0.0.0.0
AdjChg,2025-03-19T05:30:25.335562,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Full,Down
IF_INTERFACE_DOWN,2025-03-19T05:30:25.335650,192.168.100.1,IPv4,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:25.715579,192.168.100.2,IPv4,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:26.559699,192.168.100.1,IPv4,0.0.0.0
AdjChg,2025-03-19T05:30:26.560829,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Down,Init
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.111960,FE80::800:901:498:60F9,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.111960,FE80::800:901:498:60F9,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.111960,FE80::800:901:498:60F9,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.353802,FE80::800:901:4EA:7A01,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.353802,FE80::800:901:4EA:7A01,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.353802,FE80::800:901:4EA:7A01,IPv6,0.0.0.0
AdjChg,2025-03-19T05:30:29.356824,FE80::800:901:498:60F9,IPv6,0.0.0.0,22.2.2.2,Down,Init
AdjChg,2025-03-19T05:30:29.356824,FE80::800:901:498:60F9,IPv6,0.0.0.0,22.2.2.2,Down,Init
AdjChg,2025-03-19T05:30:29.356824,FE80::800:901:498:60F9,IPv6,0.0.0.0,22.2.2.2,Down,Init
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.585655,FE80::800:901:898:60F9,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.585655,FE80::800:901:898:60F9,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.585655,FE80::800:901:898:60F9,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.814724,FE80::800:901:8EA:7A01,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.814724,FE80::800:901:8EA:7A01,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:29.814724,FE80::800:901:8EA:7A01,IPv6,0.0.0.0
AdjChg,2025-03-19T05:30:29.816192,FE80::800:901:898:60F9,IPv6,0.0.0.0,22.2.2.2,Down,Init
AdjChg,2025-03-19T05:30:29.816192,FE80::800:901:898:60F9,IPv6,0.0.0.0,22.2.2.2,Down,Init
AdjChg,2025-03-19T05:30:29.816192,FE80::800:901:898:60F9,IPv6,0.0.0.0,22.2.2.2,Down,Init
IF_ELIG_BCAST_UP,2025-03-19T05:30:30.031108,10.10.10.1,IPv4,0.0.0.1
IF_ELIG_BCAST_UP,2025-03-19T05:30:30.049812,FE80::800:901:C98:60F9,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:30.049812,FE80::800:901:C98:60F9,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:30.049812,FE80::800:901:C98:60F9,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:30.285805,FE80::800:901:CEA:7A01,IPv6,0.0.0.0
IF_ELIG_BCAST_UP,2025-03-19T05:30:30.285805,FE80::800:901:CEA:7A01,IPv6,0.0.0.0
